Date,Monthly_Return
2010-12-31,0.0612559692327197
2011-01-31,0.04952057867281234
2011-02-28,0.03526897810968732
2011-03-31,0.007106191160187958
2011-04-30,0.07734709060060285
2011-05-31,-0.03168626268861585
2011-06-30,-0.03650927257833714
2011-07-31,0.002974356939514422
2011-08-31,-0.07699392004082406
2011-09-30,-0.12111090256311174
2011-10-31,0.16548939447060684
2011-11-30,-0.08698473914820093
2011-12-31,-0.018663546949775345
2012-01-31,0.07860072978513277
2012-02-29,0.0717841231395624
2012-03-31,0.00971978177795596
2012-04-30,-0.007301195063976973
2012-05-31,-0.11763412558980824
2012-06-30,0.021115417931600433
2012-07-31,0.018063864251252504
2012-08-31,0.0724905128311597
2012-09-30,0.047091223045799824
2012-10-31,-0.015655437656079574
2012-11-30,0.012531239448904552
2012-12-31,0.03172853972318901
2013-01-31,0.023758616238195973
2013-02-28,-0.03798169573201604
2013-03-31,0.02231805948478316
2013-04-30,0.0497241367121084
2013-05-31,-0.003978126984668595
2013-06-30,-0.029683847540874053
2013-07-31,0.05158632489331905
2013-08-31,-0.00725928297232159
2013-09-30,0.09622197341301608
2013-10-31,0.03329496446008262
2013-11-30,0.037073825983303
2013-12-31,0.02692485222052521
2014-01-31,-0.035650527468879756
2014-02-28,0.0632148265585204
2014-03-31,-0.003129674708159058
2014-04-30,0.02047392334152809
2014-05-31,0.013830368846498464
2014-06-30,0.03936800367237625
2014-07-31,-0.02126015004052384
2014-08-31,-0.0023259964495421226
2014-09-30,-0.04099329727685097
2014-10-31,-0.011494838400805674
2014-11-30,0.0036941017699121392
2014-12-31,-0.018830212427258575
2015-01-31,-0.05582235196873864
2015-02-28,0.08200482273145249
2015-03-31,-0.051981560326594844
2015-04-30,0.06596859505692243
2015-05-31,-0.008811247140805278
2015-06-30,0.005194370812526161
2015-07-31,0.012185517806214241
2015-08-31,-0.072748269810743
2015-09-30,-0.06227191511605312
2015-10-31,0.09425331081562205
2015-11-30,-0.02255766143028648
2015-12-31,-0.028029533375854787
2016-01-31,-0.10126504789148849
2016-02-29,-0.025494598050772144
2016-03-31,0.09997302972392719
2016-04-30,0.02444270878874044
2016-05-31,0.01349947750271241
2016-06-30,-0.09287374122695424
2016-07-31,0.020810735469391828
2016-08-31,-0.0030967428725289237
2016-09-30,-0.002150863943943482
2016-10-31,-0.0758605459616769
2016-11-30,0.03795600949446287
2016-12-31,0.008651591396811043
2017-01-31,0.033520469203836
2017-02-28,0.027805497010356284
2017-03-31,0.014343168022227015
2017-04-30,0.04730566021221527
2017-05-31,0.013002527387155682
2017-06-30,0.020373284779181988
2017-07-31,0.03589778022940204
2017-08-31,-0.01844028007427634
2017-09-30,0.06539434133842237
2017-10-31,0.003724724432726978
2017-11-30,0.03469744208593051
2017-12-31,0.02316670472317317
2018-01-31,0.10151860846829086
2018-02-28,-0.051431977834020204
2018-03-31,-0.02083290759111045
2018-04-30,-0.0002172916251765855
2018-05-31,-0.033450343163639706
2018-06-30,-0.013162116664494627
2018-07-31,0.03218453191009907
2018-08-31,0.00023039921222478554
2018-09-30,0.014601483391220471
2018-10-31,-0.100778723440473
2018-11-30,0.011073254892481899
2018-12-31,-0.0751913596540944
2019-01-31,0.11027885271486837
2019-02-28,0.04868434955242806
2019-03-31,-0.009493822859851786
2019-04-30,0.025239525411740127
2019-05-31,-0.07646899162288734
2019-06-30,0.06662009695379445
2019-07-31,-0.027917468923369215
2019-08-31,-0.026685180754074
2019-09-30,0.03250475138278497
2019-10-31,0.07220569500767948
2019-11-30,0.03349292943203164
2019-12-31,0.041610007434708995
2020-01-31,-0.003732802583161887
2020-02-29,-0.10920269675557814
2020-03-31,-0.14605452780299277
2020-04-30,0.10065294076559184
2020-05-31,0.029616403192619822
2020-06-30,0.02807598003637013
2020-07-31,0.11626646250039907
2020-08-31,0.08951405088724318
2020-09-30,-0.06538623890142437
2020-10-31,-0.02952738583257264
2020-11-30,0.15894762050647504
2020-12-31,0.06872247342033933
2021-01-31,0.0019661195072275817
2021-02-28,0.04923375726896273
2021-03-31,0.010707725782213462
2021-04-30,0.06122547234264952
2021-05-31,0.03371249788612918
2021-06-30,-0.013328265237164016
2021-07-31,0.028511142357006136
2021-08-31,0.010484404936968339
2021-09-30,-0.06077586457094797
2021-10-31,0.07904306769829184
2021-11-30,-0.05316055313294743
2021-12-31,0.05496113044304174
2022-01-31,-0.06680560548304171
2022-02-28,-0.018044487195360337
2022-03-31,0.017056046377668554
2022-04-30,-0.12265033021240923
2022-05-31,-0.0035084508026141936
2022-06-30,-0.12379313482601484
2022-07-31,0.07791309214092501
2022-08-31,-0.07371741789399222
2022-09-30,-0.11841857959606439
2022-10-31,0.0940100505567758
2022-11-30,0.07937645647088498
2022-12-31,-0.01440321504793829
2023-01-31,0.09185762806533115
2023-02-28,-0.0402908829601899
2023-03-31,0.05339597693925202
2023-04-30,0.028016400417596454
2023-05-31,-0.017635675704106735
2023-06-30,0.08058644202990184
2023-07-31,0.05343793094667415
2023-08-31,-0.033198367298630016
2023-09-30,-0.07855479688747546
2023-10-31,-0.03832480412637962
2023-11-30,0.13944334129509417
2023-12-31,0.05958030252362101
2024-01-31,0.01090014723928201
2024-02-29,0.030754991501082296
2024-03-31,0.03329693803100664
2024-04-30,-0.035580176037405375
2024-05-31,0.04121216996664212
2024-06-30,0.030411993824911887
2024-07-31,0.027658130784886437
2024-08-31,0.04431571814507329
2024-09-30,0.038234893441694284
2024-10-31,-0.045272135867054364
2024-11-30,0.022923121388077616
2024-12-31,-0.031743530941415576
