Price,Close,High,Low,Open,Volume
Ticker,HYG,HYG,HYG,HYG,HYG
Date,,,,,
2010-11-01,40.028160095214844,40.21946965198971,40.019260081768245,40.17497976783847,921400
2010-11-02,40.22396469116211,40.228411308503006,40.07269484246212,40.130531417173195,859800
2010-11-03,40.35741424560547,40.39745754213436,40.19279783874257,40.24173775985417,1301600
2010-11-04,40.88241958618164,40.91801288737399,40.51314672363008,40.51759673487013,1495800
2010-11-05,40.83793640136719,40.882426338023244,40.717809838594796,40.833486389392206,1281500
2010-11-08,40.71780014038086,40.83792667454137,40.68665685270291,40.79788336503328,1178800
2010-11-09,40.602142333984375,40.79345214316388,40.53095570993383,40.79345214316388,705400
2010-11-10,40.268428802490234,40.597658175906304,40.25508217029748,40.597658175906304,1250800
2010-11-11,40.1082649230957,40.27732793199384,39.95699516198691,40.237288032924184,1051000
2010-11-12,39.961463928222656,40.15277367819805,39.961463928222656,40.103833737899876,1088500
2010-11-15,39.88582229614258,40.13051855165509,39.85912562883403,40.11717191518247,1071300
2010-11-16,39.44535446166992,39.9080535606414,39.369717887125994,39.8546670308013,1674100
2010-11-17,39.64556121826172,39.76123769158907,39.59662130240639,39.70784776673899,1827000
2010-11-18,40.14829635620117,40.14829635620117,39.85466030852135,39.96143674455386,1197000
2010-11-19,40.13496017456055,40.13496017456055,39.970343772285204,40.04153034441376,592000
2010-11-22,39.85469055175781,40.0193036417305,39.83689389985401,39.934773788142785,424600
2010-11-23,39.30744934082031,39.76570203507676,39.294102702248,39.76570203507676,1975700
2010-11-24,39.54323959350586,39.60552615492449,39.40531983527361,39.40531983527361,690700
2010-11-26,39.40087127685547,39.53879443453174,39.3786280151654,39.494301122425306,365000
2010-11-29,39.503196716308594,39.60552317621628,39.3652769684492,39.3786236028404,598300
2010-11-30,39.592166900634766,39.650006828062224,39.338570725867584,39.41420389857525,1459300
2010-12-01,39.95854187011719,39.971977282156935,39.76595965801851,39.85105515685823,1710800
2010-12-02,39.980918884277344,40.00331350768356,39.85999680192725,39.97644269314794,775600
2010-12-03,40.048126220703125,40.061561636989744,39.931683668257726,39.94959527867849,1621000
2010-12-06,40.025718688964844,40.04810990133756,39.963017827216134,40.04810990133756,776300
2010-12-07,40.23173141479492,40.267561450574476,40.16007134323582,40.22725180608741,946300
2010-12-08,40.101863861083984,40.30788151211292,40.04364259566541,40.186959371030824,1216200
2010-12-09,40.01676559448242,40.1600823599751,40.012285984546054,40.1600823599751,457200
2010-12-10,40.0346794128418,40.13321032683019,39.99884936831127,40.08394486983599,613100
2010-12-13,39.83312225341797,40.11527603041216,39.77937721244501,40.03913978507175,1176600
2010-12-14,40.03020477294922,40.03916399366473,39.80627209224298,40.03916399366473,1366900
2010-12-15,39.873470306396484,40.03918179388844,39.819728625977625,40.03918179388844,566500
2010-12-16,40.02125930786133,40.02125930786133,39.761496511071634,39.815241598424045,498600
2010-12-17,40.07947540283203,40.097390429631,39.96303285405172,40.01677451750663,989700
2010-12-20,40.1511344909668,40.1511344909668,40.083953996411246,40.142175269323715,587700
