Date,Monthly_Return_GBP
2010-12-31,0.06761519403259819
2011-01-31,0.014868425410979658
2011-02-28,0.028707905211776685
2011-03-31,-0.0028222159149511317
2011-04-30,0.08210395223646727
2011-05-31,-0.01386616342583058
2011-06-30,-0.03757935528994405
2011-07-31,0.019965293840406018
2011-08-31,-0.07359552249923806
2011-09-30,-0.18951369665087614
2011-10-31,0.14596161663367302
2011-11-30,-0.06169214195459205
2011-12-31,-0.057820554010582725
2012-01-31,0.11561591351966127
2012-02-29,0.08365732600502707
2012-03-31,-0.010924939163619585
2012-04-30,0.0392860997952349
2012-05-31,-0.11992490847639103
2012-06-30,0.08098002254924452
2012-07-31,0.04222773310409744
2012-08-31,0.03655319121836009
2012-09-30,0.056708136591842484
2012-10-31,0.01835383654648015
2012-11-30,0.02414081398180068
2012-12-31,0.06606849917371993
2013-01-31,-0.0067829599510157434
2013-02-28,-0.040749387054490716
2013-03-31,0.029056042674376892
2013-04-30,0.0895282324917448
2013-05-31,-0.11521328086379856
2013-06-30,-0.028900034443689937
2013-07-31,0.010909922791983995
2013-08-31,-0.011274543118528602
2013-09-30,0.1282875613461394
2013-10-31,0.010915926436972034
2013-11-30,-0.007677894618679626
2013-12-31,0.005803501418845336
2014-01-31,-0.053043154291768646
2014-02-28,0.05194500766773924
2014-03-31,0.0053016705746860016
2014-04-30,0.03364224254034198
2014-05-31,0.04044860440969367
2014-06-30,0.027933751858495226
2014-07-31,0.002989261523015596
2014-08-31,-0.016452719012468253
2014-09-30,-0.08535871354488966
2014-10-31,0.02875482592767109
2014-11-30,-0.028327459256553444
2014-12-31,-0.033546302814041584
2015-01-31,-0.005772740275942101
2015-02-28,0.06007320424426865
2015-03-31,-0.05079765483540488
2015-04-30,0.09466078829476898
2015-05-31,-0.0301608112743329
2015-06-30,-0.006918079899721041
2015-07-31,-0.014552840172239123
2015-08-31,-0.08545583670689638
2015-09-30,-0.012638418728284972
2015-10-31,0.06211312206760922
2015-11-30,-0.04149684729097691
2015-12-31,-0.022040255222408045
2016-01-31,-0.0771259848486453
2016-02-29,-0.025697291762167396
2016-03-31,0.1313004346638169
2016-04-30,0.037787283151125006
2016-05-31,-0.015426971789021082
2016-06-30,-0.06534326206093155
2016-07-31,0.016843061660205327
2016-08-31,-0.010889020740000532
2016-09-30,0.0012743662065197725
2016-10-31,-0.10329160760124068
2016-11-30,-0.01718411758880356
2016-12-31,-0.019098704335421934
2017-01-31,0.05131555968721924
2017-02-28,0.021761008805864623
2017-03-31,0.015731694267646423
2017-04-30,0.05654589026061685
2017-05-31,0.029560298218295422
2017-06-30,0.017364473022669857
2017-07-31,0.05158826130866423
2017-08-31,-0.00464478950483882
2017-09-30,0.044651232529740126
2017-10-31,-0.012071733318839817
2017-11-30,0.029624795103019075
2017-12-31,0.0335933384357896
2018-01-31,0.11099301273664586
2018-02-28,-0.08691332436707122
2018-03-31,0.03740483143251616
2018-04-30,-0.01325586959949454
2018-05-31,-0.04878936404425993
2018-06-30,-0.041352008572684285
2018-07-31,0.02052388536512173
2018-08-31,-0.029618458420876737
2018-09-30,-0.01889141322272314
2018-10-31,-0.08432815211754907
2018-11-30,0.04642578822169985
2018-12-31,-0.029790057769881084
2019-01-31,0.13116664641760512
2019-02-28,0.007719000817106192
2019-03-31,0.025631355724607063
2019-04-30,-0.0272967287751803
2019-05-31,-0.04228860361637077
2019-06-30,0.03954242833231292
2019-07-31,-0.06052924994795683
2019-08-31,0.00412840128743186
2019-09-30,0.028184680285614494
2019-10-31,0.09088229200477338
2019-11-30,-0.006366097269451254
2019-12-31,0.05530393647359122
2020-01-31,-0.02852232194308779
2020-02-29,-0.07298893136586282
2020-03-31,-0.23923417043140704
2020-04-30,0.04894640558453944
2020-05-31,0.011871327747696503
2020-06-30,0.019432510822545934
2020-07-31,0.08247550746932553
2020-08-31,0.06759748106530705
2020-09-30,-0.05780955854922565
2020-10-31,-0.028620436190524567
2020-11-30,0.16105806623653063
2020-12-31,0.059326403783901194
2021-01-31,-0.01625377126319827
2021-02-28,0.05121406029412112
2021-03-31,0.0012638655250112318
2021-04-30,0.040119516966303115
2021-05-31,0.04725561695915226
2021-06-30,-0.03243080534067888
2021-07-31,0.009475044980516323
2021-08-31,-8.88924594647511e-05
2021-09-30,-0.06318969965716015
2021-10-31,0.04959942555065111
2021-11-30,-0.07395186582400903
2021-12-31,0.04588304797183995
2022-01-31,-0.0270984372349794
2022-02-28,-0.023575936384340412
2022-03-31,-0.013348947500046782
2022-04-30,-0.111452447027515
2022-05-31,-0.0021951451620723095
2022-06-30,-0.1125075746562968
2022-07-31,0.04083209938217114
2022-08-31,-0.09580206957228632
2022-09-30,-0.15674133565999104
2022-10-31,0.016964726106697192
2022-11-30,0.16586559659282352
2022-12-31,-0.008127587553032445
2023-01-31,0.09455467718214638
2023-02-28,-0.07714589171728292
2023-03-31,-0.001783390007320751
2023-04-30,0.050179250195170555
2023-05-31,-0.07505235605497018
2023-06-30,0.038559403065193454
2023-07-31,0.07703274774919144
2023-08-31,-0.05389589412078455
2023-09-30,-0.08028268270178862
2023-10-31,-0.04263112570775307
2023-11-30,0.14158849027036347
2023-12-31,0.08464743296597232
2024-01-31,-0.04866844852192831
2024-02-29,-0.012620816230314746
2024-03-31,0.04443516045304374
2024-04-30,-0.04114308910188191
2024-05-31,0.04053252068567681
2024-06-30,-0.03356984185043321
2024-07-31,0.06591568523723312
2024-08-31,0.07331879395228258
2024-09-30,0.06961554092266997
2024-10-31,-0.09874836111132645
2024-11-30,-0.02588684792043472
