Price,Close,High,Low,Open,Volume
Ticker,LQD,LQD,LQD,LQD,LQD
Date,,,,,
2010-11-01,66.8867416381836,67.293239135496,66.81500517603068,67.00032322973144,865500
2010-11-02,67.19756317138672,67.22744992917596,67.00029141472325,67.00029141472325,555600
2010-11-03,66.97644805908203,67.49054825311379,66.83297961633211,67.31718846110033,932000
2010-11-04,67.610107421875,67.66391094069589,67.29925835581795,67.29925835581795,990300
2010-11-05,67.39485168457031,67.56821135337191,67.31714061680808,67.47256731310887,455800
2010-11-08,67.43077850341797,67.53838098906051,67.29328466479355,67.4606652956197,432500
2010-11-09,66.9286117553711,67.50248998452064,66.89872497223193,67.49651536436005,1438900
2010-11-10,66.78514099121094,66.91067642185263,66.24114956431833,66.7313374862053,1169900
2010-11-11,66.49221801757812,66.80306697123883,66.48623883747558,66.77317563150422,778500
2010-11-12,66.02592468261719,66.50415865908329,66.00799170663572,66.41448921839874,1351700
2010-11-15,65.30264282226562,65.92434558361322,65.30264282226562,65.79283092399234,1294100
2010-11-16,65.64935302734375,65.69717736229492,65.17111879939122,65.45806024831866,2219600
2010-11-17,65.64935302734375,65.97813962915856,65.61946167780437,65.70315654435872,1237000
2010-11-18,65.69715118408203,65.80475361445625,65.44608036680147,65.71508416234809,1001200
2010-11-19,65.92432403564453,65.9721483618349,65.69716532740846,65.7987885999789,676400
2010-11-22,66.2889404296875,66.30089878511,66.05580266748788,66.05580266748788,759800
2010-11-23,66.32483673095703,66.4683096970362,66.20528048666944,66.4503767164709,749200
2010-11-24,65.78083038330078,66.03190115831738,65.67322797103981,66.01994736174484,644500
2010-11-26,65.86457061767578,65.96021474515905,65.73305595170336,65.86457061767578,233400
2010-11-29,65.93032836914062,66.05586385269824,65.8705502189866,65.94826135810878,494600
2010-11-30,65.82867431640625,66.19930141075007,65.8047621553553,66.11561112746092,1324500
2010-12-01,65.68229675292969,65.74830947959548,65.45425570167137,65.65229388166871,1473400
2010-12-02,65.5382308959961,65.70626152324627,65.3641978667752,65.47822061176262,1011600
2010-12-03,65.35215759277344,65.8142415345411,65.32815257809236,65.67021602494303,1391800
2010-12-06,65.80825805664062,65.80825805664062,65.59821527702768,65.65823011605389,670700
2010-12-07,65.19612884521484,65.62220756439122,64.98008828640872,65.50218706660493,1302200
2010-12-08,64.77611541748047,64.9741489732555,64.35003628461152,64.96214874322091,3831100
2010-12-09,64.93208312988281,65.05210821516702,64.68003731851924,64.84806785942828,1967300
2010-12-10,64.63197326660156,64.95603385829384,64.55396046023463,64.78200106395067,1335200
2010-12-13,64.87208557128906,65.04011614507998,64.55402704540059,64.57803206715496,1670200
